
"Monday, 27 October 2025 [performance over the past 7 days]"
Rank,Artist,Title
131,"Skillibeng","New Gears (feat. Vybz Kartel)"
132,"Shatta Wale","Ajey"
133,"Post Malone","Goodbyes (feat. Young Thug)"
134,"Joeboy","Body & Soul"
135,"Jupitar","Eternity (feat. Kuami eugene)"
136,"Black Sherif & Fireboy DML","So it Goes"
137,"Alex Warren","Ordinary"
138,"Gonaboy","Abele"
139,"Loreen","Tattoo"
140,"Sarkodie","U Go Kill Me (feat. E.L)"
141,"Joeboy & Shoday","Ring"
142,"Samini","Celebration (feat. Shatta Wale)"
143,"Rod Wave","25"
144,"AratheJay","Jesus Christ 2 (feat. Black Sherif)"
145,"Daddy Lumba","Enti Se Adee Ankye Me'a"
146,"Oboye","Big Party Girl"
147,"Jupitar","Enemies (feat. Sarkodie)"
148,"Shallipopi","HIM (feat. Gunna)"
149,"Yefter Nkansah","Spontaneous Worship (Live)"
150,"DopeNation","Kakalika"
151,"Mustard & Roddy Ricch","Ballin’"
152,"Uncle Waffles","ZENZELE (feat. Royal Musiq, CowBoii, Uncool MC & Xduppy)"
153,"BigJiGGy","5 Million$"
154,"Av9 & Rose9","Je Ka Lo"
155,"Sunmisola Agbebi","The Feast: Worship Medley Vol. 3"
156,"Gonaboy","HUSTLERS MANTRA"
157,"Juizi & Olivetheboy","Motivation"
158,"Shatta Wale","Level"
159,"Cheque","Zoom"
160,"Hotkid","My Way"
161,"Omah Lay","Damn"
162,"Asem","Bye Bye (feat. ft Kwabena Kwabena)"
163,"Morgan Nero","Agbozume Naomi"
164,"Edward Akwasi Boateng","Adee a Mepe Dawanim"
165,"King Promise","Mad Oh"
166,"Bbig Nova","O’BLOCK II (feat. KWESI AMEWUGA, Vilito & ELG Sarkisty) [Remix]"
167,"Lasmid","Bad Boy"
168,"The Gospel Worshipper","Only God"
169,"Shatta Wale","Like Jesus"
170,"LAMI JNR","YESU (MY DESIRE) (feat. PINTO BLACK & YOUTH GOD)"
171,"Beeztrap Kotm","I'M IN LOVE (feat. Skyface Sdw, Reggie, O'Kenneth & Kwaku DMC)"
172,"Nawtyboi Tattoo","Tuffa Dan Who (feat. Shatta Wale & Paq)"
173,"Byron Messia","Talibans"
174,"Beeztrap Kotm","FOTO (feat. Olivetheboy)"
175,"Jeo-Diller","Nyame Ye (GOD IS GOOD)"
176,"Shatta Wale","Starbwoy"
177,"DJ Malvado & DJ Aka-m","Mussulo (feat. Dody)"
178,"Esther Smith","Onyame Ye Nyame"
179,"Xlimkid","Journey"
180,"Notch","Nuttin Nuh Go So (2025 Remaster)"
181,"Rani Rastaciti & Popcaan","Blessings."
182,"Adekunle Gold & Zinoleesky","Party No Dey Stop"
183,"Lalid","The Matter (Remix) [feat. Medikal]"
184,"J.Derobie","Poverty"
185,"P-Square","Beautiful Onyinye"
186,"Ridge","Chiney Wine Solo"
187,"Adekunle Gold","Many People"
188,"Gunna","wgft (feat. Burna Boy)"
189,"Sarkodie","Saa Okodie No (feat. Obrafour)"
190,"Akon","Right Now (Na Na Na)"
191,"28 FRIKKY","Shelling"
192,"Vybz Kartel","Beg You (A Fuck - Remastered)"
193,"Esther Smith","Wo Ye Kese"
194,"Lil Tjay","2 Grown (feat. The Kid LAROI)"
195,"Kofi B","Mmobrowa"
196,"Conor Maynard","Someone You Loved"
197,"Rylo Rodriguez","Thang For You (feat. NoCap)"
198,"Kedjevara","Ça fait mal"
199,"Zinoleesky","CELINE DION"
200,"Shatta Wale","Prove You Wrong"
