
"Monday, 27 October 2025 [performance over the past 7 days]"
Rank,Artist,Title
130,"HUGEL, Topic & Arash","I Adore You (feat. Daecolm)"
131,"Enya","Only Time"
132,"oskar med k","Make Me Feel"
133,"Martin Solveig & Good Times Ahead","Intoxicated"
134,"Martin Garrix","Animals"
135,"Andromeda & elysian.","MONTAGEM COMA"
136,"Yves V, Axel Cooper & Shanguy","Dernière Danse"
137,"2hollis","poster boy"
138,"The Police","Every Breath You Take"
139,"Yes","Owner of a Lonely Heart"
140,"AronChupa & Little Sis Nora","I'm an Albatraoz"
141,"Miyagi & Эндшпиль","I Got Love (feat. Рем Дигга)"
142,"SKAI ISYOURGOD","Stacks from All Sides"
143,"Olivia Rodrigo","good 4 u"
144,"PULLMAXX, Martin Miller & TAKEOFFANDFLY","Headlights"
145,"Olivia Dean","Man I Need"
146,"The Weeknd","Save Your Tears"
147,"ROSÉ & Bruno Mars","APT."
148,"Rihanna","S&M"
149,"Ice MC","Think About the Way"
150,"Lady Gaga & Bruno Mars","Die With A Smile (Acoustic)"
151,"Olivia Dean","So Easy (To Fall In Love)"
152,"Debbie","All Night Long"
153,"4s Street","Mesélek a bornak"
154,"László Evelin","Utolér"
155,"Gala","Freed From Desire"
156,"ZXKAI & slxughter","NO BATIDÃO (Slowed)"
157,"Alesso & SACHA","Destiny"
158,"Sofía Reyes","1, 2, 3 (feat. De La Ghetto & Jason Derulo)"
159,"sombr","back to friends"
160,"C-Block","So Strung Out (Extended Version)"
161,"Hrutka Róbert","Futok tovább"
162,"Tove Lo","Habits (Stay High)"
163,"Inna","Caliente (Radio Edit)"
164,"Pogány Induló","Lelkem, Nyugodj"
165,"David Guetta & Alesso","Never Going Home Tonight (feat. Madison Love) [Extended]"
166,"Frank Ocean","Lost (Gabss & Vintage Culture Remix) [Mixed]"
167,"Juanes","La Camisa Negra"
168,"Lord Huron","The Night We Met"
169,"Timbaland, Keri Hilson & D.O.E.","The Way I Are"
170,"Train","Drive By"
171,"Tom Odell","Another Love"
172,"Kiss","I Was Made For Lovin' You"
173,"Ansambl Veselye Rebyata","В Последний Раз"
174,"Jason Derulo","Take You Dancing"
175,"VALMAR, KKevin & L.L. Junior","VOLT PÁR ALKALOM"
176,"Billie Eilish","BIRDS OF A FEATHER"
177,"Desh, Young Fly & Azahriah","PANNONIA"
178,"Flo Rida","Low (feat. T-Pain)"
179,"Feke Pál","Intro (Jézus Krisztus Szupersztár Nyitány) [Live]"
180,"Johannes Walter & European Festival Orchestra","Egmont, Op. 84: Overture"
181,"Alannah Myles","Black Velvet"
182,"The Goo Goo Dolls","Iris"
183,"Maroon 5","Girls Like You (feat. Cardi B)"
184,"Loreen","Tattoo"
185,"Switch Disco, Charlotte Haining & FELIX","I FOUND YOU"
186,"Rihanna","Stay (feat. Mikky Ekko)"
187,"Sam Feldt","Time After Time"
188,"Tiësto, Odd Mob & Goodboys","Won’t Be Possible"
189,"Swedish House Mafia","Wait So Long (Why Do I Have To) [REMIND Remix]"
190,"Pomyx","Orbanisztán"
191,"ZAYN","Dusk Till Dawn (feat. Sia)"
192,"Dubdogz","September"
193,"Tame Impala","Dracula"
194,"Farruko","Pepas"
195,"Crash Adams","New Heart"
196,"Depeche Mode","Enjoy the Silence"
197,"Unique II","Break My Stride"
198,"Phil Collins","In the Air Tonight"
199,"Rudimental","Waiting All Night (feat. Ella Eyre)"
200,"KATSEYE","Gabriela"
